Image,Start,End,Ransac
ransaced_matches_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031_[CROZ]_WV02_20101104212740_1030010007BF0800_10NOV04212740-P1BS-052501624010_01_P001_u08rf3031.csv,1581716312.387156,1581716313.191565,1
ransaced_matches_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031_[CROZ]_QB02_20021026205629_10100100015F1C00_02OCT26205629-P1BS-052811836030_01_P001_u08rf3031.csv,1581716318.207978,1581716319.078043,1
ransaced_matches_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031_[CROZ]_WV01_20171022231622_102001006A57CE00_17OCT22231622-P1BS-501690253020_01_P002_u08rf3031.csv,1581716319.084845,1581716320.013821,1
ransaced_matches_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031_[CROZ]_WV02_20110201205548_1030010009810400_11FEB01205548-P1BS-052549109050_01_P002_u08rf3031.csv,1581716325.030784,1581716325.891915,1
ransaced_matches_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031_[CROZ]_WV02_20111004213336_103001000E9F9800_11OCT04213336-P1BS-052600710020_01_P001_u08rf3031.csv,1581716326.900826,1581716327.757438,1
ransaced_matches_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031_[CROZ]_WV01_20111113143635_102001001608DC00_11NOV13143635-P1BS-052831653010_01_P002_u08rf3031.csv,1581716331.772574,1581716332.72069,1
ransaced_matches_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031_[CROZ]_WV01_20111113143718_1020010018E9E400_11NOV13143718-P1BS-052882678010_01_P001_u08rf3031.csv,1581716333.729808,1581716334.595893,1
ransaced_matches_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031_[CROZ]_WV01_20091128205615_102001000AA33000_09NOV28205615-P1BS-052371930010_01_P001_u08rf3031.csv,1581716337.608727,1581716338.528929,1
ransaced_matches_[CROZ]_QB02_20101101204049_101001000C844200_10NOV01204049-P1BS-052476726010_01_P001_u08rf3031_[CROZ]_WV01_20101123213714_102001001087D800_10NOV23213714-P1BS-052503238010_01_P001_u08rf3031.csv,1581716340.540094,1581716341.352219,1
ransaced_matches_[DEVI]_WV02_20180307133336_103001007B5A9B00_18MAR07133336-P1BS-502218393060_01_P001_u08rf3031_[DEVI]_WV01_20171213163549_102001006DE92800_17DEC13163549-P1BS-502007248030_01_P007_u08rf3031.csv,1581716342.361174,1581716342.930653,1
ransaced_matches_[SHLY]_WV02_20170914015015_103001006F8AC500_17SEP14015015-P1BS-501658827050_01_P003_u08rf3031_[SHLY]_orthoWV02_11FEB070208335-P1BS-10300100087C7200_u08rf3031.csv,1581716345.943476,1581716346.475909,1
ransaced_matches_[POWE]_WV02_20170126121131_10300100612C6000_17JAN26121131-P1BS-501544069050_01_P001_u08rf3031_[POWE]_WV02_20170126121131_10300100612C6000_17JAN26121131-P1BS-501544069050_01_P001_u08rf3031.csv,1581716347.48487,1581716347.794371,1
ransaced_matches_[SHLY]_WV02_20170914015015_103001006F8AC500_17SEP14015015-P1BS-501658827050_01_P003_u08rf3031_[SHLY]_WV02_20151115013016_103001004C598A00_15NOV15013016-P1BS-500637512100_01_P001_u08rf3031.csv,1581716347.800918,1581716348.451465,1
ransaced_matches_[POWE]_WV02_20170126121131_10300100612C6000_17JAN26121131-P1BS-501544069050_01_P001_u08rf3031_[POWE]_WV02_20160203122142_103001004FA4E400_16FEB03122142-P1BS-500638399050_01_P001_u08rf3031.csv,1581716349.460116,1581716349.765235,1
ransaced_matches_[POWE]_WV02_20170126121131_10300100612C6000_17JAN26121131-P1BS-501544069050_01_P001_u08rf3031_[POWE]_WV01_20170310152914_102001005EAED100_17MAR10152914-P1BS-501550655020_01_P002_u08rf3031.csv,1581716349.772231,1581716350.09578,1
ransaced_matches_[ODBE]_WV01_20171114051645_1020010067ABAF00_17NOV14051645-P1BS-501884250100_01_P002_u08rf3031_[ODBE]_WV01_20171114051645_1020010067ABAF00_17NOV14051645-P1BS-501884250100_01_P001_u08rf3031.csv,1581716360.121911,1581716361.16183,1
ransaced_matches_[ODBE]_WV01_20171114051645_1020010067ABAF00_17NOV14051645-P1BS-501884250100_01_P002_u08rf3031_[ODBE]_WV01_20171114051645_1020010067ABAF00_17NOV14051645-P1BS-501884250100_01_P002_u08rf3031.csv,1581716362.171077,1581716363.252846,1
ransaced_matches_[MICH]_WV03_20180328125352_104001003A403500_18MAR28125352-P1BS-502258382090_01_P001_u08rf3031_[MICH]_WV01_20170105152816_102001005B4C1500_17JAN05152816-P1BS-501162156100_01_P001_u08rf3031.csv,1581716364.260804,1581716364.664137,1
ransaced_matches_[SHLY]_WV02_20151211021210_103001004ED1FD00_15DEC11021210-P1BS-500546681070_01_P007_u08rf3031_[SHLY]_WV02_20170914015015_103001006F8AC500_17SEP14015015-P1BS-501658827050_01_P003_u08rf3031.csv,1581716364.671211,1581716365.209612,1
ransaced_matches_[MICH]_WV03_20180328125352_104001003A403500_18MAR28125352-P1BS-502258382090_01_P001_u08rf3031_[MICH]_WV01_20170310152913_102001005EAED100_17MAR10152913-P1BS-501550655020_01_P001_u08rf3031.csv,1581716365.216369,1581716365.52142,1
ransaced_matches_[ONGU]_WV02_20151225065722_103001004E09AB00_15DEC25065722-P1BS-500638407060_01_P001_u08rf3031_[ONGU]_WV03_20180323064723_10400100398B8100_18MAR23064723-P1BS-502107515010_01_P003_u08rf3031.csv,1581716369.535756,1581716370.008297,1
ransaced_matches_[ONGU]_WV02_20151225065722_103001004E09AB00_15DEC25065722-P1BS-500638407060_01_P001_u08rf3031_[ONGU]_WV03_20171113070828_10400100331E6A00_17NOV13070828-P1BS-501896680020_01_P003_u08rf3031.csv,1581716370.015143,1581716370.500064,1
ransaced_matches_[RNVG]_orthoQB02_05NOV150424131-P1BS-1010010004A68C00_u16rf3031_[RNVG]_orthoWV02_12NOV200441530-P1BS_R4C1-103001001D4A8500_u16rf3031.csv,1581716375.516559,1581716376.229599,1
ransaced_matches_[RNVG]_orthoQB02_05NOV150424131-P1BS-1010010004A68C00_u16rf3031_[RNVG]_orthoWV01_13MAR010413198-P1BS-102001001E073500_u16rf3031.csv,1581716376.236447,1581716376.839179,1
ransaced_matches_[JOUB]_orthoWV02_13DEC301422386-P1BS-103001002AAFD200_u08rf3031_[JOUB]_WV02_20170112140851_103001006263E300_17JAN12140851-P1BS-501145582030_01_P001_u08rf3031.csv,1581716377.847945,1581716378.21954,1
ransaced_matches_[JOUB]_orthoWV02_13DEC301422386-P1BS-103001002AAFD200_u08rf3031_[JOUB]_WV03_20160225140313_10400100196BE200_16FEB25140313-P1BS-500638709010_01_P003_u08rf3031.csv,1581716378.226512,1581716378.58063,1
ransaced_matches_[JOUB]_orthoWV02_13DEC301422386-P1BS-103001002AAFD200_u08rf3031_[JOUB]_WV02_20170112141012_1030010061869100_17JAN12141012-P1BS-501143749100_01_P001_u08rf3031.csv,1581716380.591962,1581716380.916809,1
ransaced_matches_[JOUB]_orthoWV02_13DEC301422386-P1BS-103001002AAFD200_u08rf3031_[JOUB]_orthoWV02_13DEC301422386-P1BS-103001002AAFD200_u08rf3031.csv,1581716380.923146,1581716381.292324,1
ransaced_matches_[BRDM]_orthoWV01_12OCT312046040-P1BS_R4C1-102001001EA2B300_u08rf3031_[BRDM]_orthoWV02_11OCT032209118-P1BS-103001000D52F000_u08rf3031.csv,1581716387.311316,1581716387.65615,1
ransaced_matches_[BRDM]_orthoWV01_12OCT312046040-P1BS_R4C1-102001001EA2B300_u08rf3031_[BRDM]_orthoWV02_11OCT032209478-P1BS-103001000ED7F000_u08rf3031.csv,1581716387.662598,1581716387.981569,1
ransaced_matches_[BRDM]_orthoWV01_12OCT312046040-P1BS_R4C1-102001001EA2B300_u08rf3031_[BRDM]_WV02_20170105201237_10300100638D2900_17JAN05201237-P1BS-501558021050_01_P001_u08rf3031.csv,1581716389.992719,1581716390.317874,1
ransaced_matches_[BRDM]_orthoWV01_12OCT312046040-P1BS_R4C1-102001001EA2B300_u08rf3031_[BRDM]_WV03_20171229142037_104001003612B100_17DEC29142037-P1BS-501934410090_01_P001_u08rf3031.csv,1581716390.324131,1581716390.656414,1
ransaced_matches_[BRDM]_orthoWV01_12OCT312046040-P1BS_R4C1-102001001EA2B300_u08rf3031_[BRDM]_orthoQB02_05OCT312119411-P1BS-10100100049F2900_u08rf3031.csv,1581716392.667613,1581716392.995341,1
ransaced_matches_[BRDM]_orthoWV01_12OCT312046040-P1BS_R4C1-102001001EA2B300_u08rf3031_[BRDM]_orthoQB02_07DEC152106139-P1BS-1010010007772B00_u08rf3031.csv,1581716396.008097,1581716396.34542,1
ransaced_matches_[MAWS]_WV02_20170901045009_103001006FA52C00_17SEP01045009-P1BS-501642436020_01_P003_u08rf3031_[MAWS]_WV03_20170422054018_104001002CC68E00_17APR22054018-P1BS-501557882040_01_P003_u08rf3031.csv,1581716397.354693,1581716397.879094,1
ransaced_matches_[MAWS]_WV02_20170901045009_103001006FA52C00_17SEP01045009-P1BS-501642436020_01_P003_u08rf3031_[MAWS]_orthoWV03_14DEC190450208-P1BS-1040010006B74000_u16ns3031.csv,1581716401.893936,1581716402.325089,1
ransaced_matches_[MAWS]_WV02_20170901045009_103001006FA52C00_17SEP01045009-P1BS-501642436020_01_P003_u08rf3031_[MAWS]_orthoWV02_11FEB110444309-P1BS-10300100093C9600_u08rf3031.csv,1581716403.334165,1581716403.841749,1
ransaced_matches_[BRDM]_WV01_20170913232712_1020010067A4BE00_17SEP13232712-P1BS-501656198090_01_P006_u08rf3031_[BRDM]_orthoWV02_11OCT032209118-P1BS-103001000D52F000_u08rf3031.csv,1581716416.872716,1581716418.755959,1
ransaced_matches_[BRDM]_WV01_20170913232712_1020010067A4BE00_17SEP13232712-P1BS-501656198090_01_P006_u08rf3031_[BRDM]_orthoWV01_11DEC222034519-P1BS-10200100194B4400_u08rf3031.csv,1581716418.763135,1581716420.387558,1
ransaced_matches_[BRDM]_WV01_20170913232712_1020010067A4BE00_17SEP13232712-P1BS-501656198090_01_P006_u08rf3031_[BRDM]_orthoWV01_12NOV082056030-P1BS_R4C1-102001001E44BD00_u08rf3031.csv,1581716432.417539,1581716434.124118,1
ransaced_matches_[BRDM]_WV01_20170913232712_1020010067A4BE00_17SEP13232712-P1BS-501656198090_01_P006_u08rf3031_[BRDM]_WV02_20170105201237_10300100638D2900_17JAN05201237-P1BS-501558021050_01_P001_u08rf3031.csv,1581716434.131103,1581716435.731254,1
ransaced_matches_[MYAL]_WV01_20171215093323_10200100696C8600_17DEC15093323-P1BS-501922603050_01_P001_u08rf3031_[MYAL]_WV02_20180318064848_1030010079099600_18MAR18064848-P1BS-502168070050_01_P001_u08rf3031.csv,1581716435.738218,1581716436.092151,1
ransaced_matches_[MYAL]_WV01_20171215093323_10200100696C8600_17DEC15093323-P1BS-501922603050_01_P001_u08rf3031_[MYAL]_orthoWV03_14DEC240608154-M1BS-1040010005826C00_u16ns3031.csv,1581716438.103243,1581716438.479976,1
ransaced_matches_[MYAL]_WV01_20171215093323_10200100696C8600_17DEC15093323-P1BS-501922603050_01_P001_u08rf3031_[MYAL]_WV01_20171215093414_102001006C193700_17DEC15093414-P1BS-502002223020_01_P001_u08rf3031.csv,1581716440.490061,1581716440.835124,1
ransaced_matches_[MYAL]_WV01_20171215093323_10200100696C8600_17DEC15093323-P1BS-501922603050_01_P001_u08rf3031_[MYAL]_WV01_20180107085404_102001006CCE4800_18JAN07085404-P1BS-502004677080_01_P001_u08rf3031.csv,1581716442.84582,1581716443.234415,1
ransaced_matches_[NMED]_WV01_20180603155508_102001006F4A0E00_18JUN03155508-P1BS-502347206090_01_P001_u08rf3031_[NMED]_WV02_20171203124635_1030010075398700_17DEC03124635-P1BS-501937021010_01_P007_u08rf3031.csv,1581716445.244824,1581716445.54921,1
ransaced_matches_[BRDM]_WV01_20170913232712_1020010067A4BE00_17SEP13232712-P1BS-501656198090_01_P006_u08rf3031_[BRDM]_WV01_20180130002442_102001006FE52B00_18JAN30002442-P1BS-502183693030_01_P002_u08rf3031.csv,1581716447.560905,1581716449.151248,1
ransaced_matches_[BERK]_orthoWV02_11FEB100200118-P1BS-1030010009312B00_u08rf3031_[BERK]_orthoWV02_11JAN300200263-P1BS-1030010008580500_u08rf3031.csv,1581716449.158594,1581716449.532676,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_WV02_20110916004707_103001000D7E7300_11SEP16004707-M1BS-052886878070_01_P001_u08rf3031.csv,1581716450.541326,1581716450.942438,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_QB02_20100903234228_101001000C3C1800_10SEP03234228-P1BS-052501268040_01_P001_u08rf3031.csv,1581716454.957566,1581716455.320359,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_WV02_20110831235645_103001000C56FB00_11AUG31235645-P1BS-052886813020_01_P001_u08rf3031.csv,1581716455.326953,1581716455.737451,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_WV02_20140912002506_1030010036730E00_14SEP12002506-P1BS-500182085050_01_P001_u08rf3031.csv,1581716458.751061,1581716459.100795,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_WV02_20111003002411_103001000E311C00_11OCT03002411-P1BS-052886836050_01_P001_u08rf3031.csv,1581716459.107683,1581716459.443186,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_WV01_20101112002531_1020010010722300_10NOV12002531-P1BS-052825527100_01_P001_u08rf3031.csv,1581716461.453937,1581716461.817894,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_WV02_20151209000527_103001004D122300_15DEC09000527-P1BS-500637525040_01_P002_u08rf3031.csv,1581716461.824427,1581716462.161845,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_WV02_20100102234401_1030010003873600_10JAN02234401-P1BS-052883871010_01_P001_u08rf3031.csv,1581716464.17275,1581716464.472825,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_QB02_20091127001633_101001000AAEA400_09NOV27001633-M1BS-052274707010_01_P001_u08rf3031.csv,1581716464.479362,1581716464.806973,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_QB02_20121002231910_10100100105A2F00_12OCT02231910-M1BS-500076305020_01_P001_u08rf3031.csv,1581716466.81807,1581716467.177425,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_WV02_20150828000013_1030010047B74E00_15AUG28000013-P1BS-500579740070_01_P002_u08rf3031.csv,1581716468.185896,1581716468.581393,1
ransaced_matches_[PGEO]_QB02_20110915235016_101001000E1F7100_11SEP15235016-P1BS-052813160090_01_P001_u08rf3031_[PGEO]_QB02_20111111233436_101001000E72B400_11NOV11233436-P1BS-052813735060_01_P001_u08rf3031.csv,1581716471.594824,1581716472.014149,1
ransaced_matches_[SIGA]_WV03_20170222062729_10400100298A2F00_17FEB22062729-P1BS-501556007090_01_P001_u08rf3031_[SIGA]_WV02_20180108054544_1030010077206300_18JAN08054544-P1BS-501981587060_01_P001_u08rf3031.csv,1581716475.02693,1581716475.484078,1
ransaced_matches_[SIGA]_WV03_20170222062729_10400100298A2F00_17FEB22062729-P1BS-501556007090_01_P001_u08rf3031_[SIGA]_WV02_20171003065205_1030010072360300_17OCT03065205-P1BS-501866397050_01_P008_u08rf3031.csv,1581716476.493946,1581716476.951266,1
ransaced_matches_[MAWS]_WV03_20180114052327_1040010038B77600_18JAN14052327-P1BS-502167863050_01_P001_u08rf3031_[MAWS]_WV03_20180114052327_1040010038B77600_18JAN14052327-P1BS-502167863050_01_P001_u08rf3031.csv,1581716481.967046,1581716482.552087,1
ransaced_matches_[MAWS]_WV03_20180114052327_1040010038B77600_18JAN14052327-P1BS-502167863050_01_P001_u08rf3031_[MAWS]_WV02_20110211044430_10300100093C9600_11FEB11044430-P1BS-052549107020_01_P001_u08rf3031.csv,1581716482.559263,1581716483.054131,1
ransaced_matches_[BRAT]_orthoQB02_05NOV150424163-P1BS-1010010004A68C00_u16rf3031_[BRAT]_WV01_20110215043802_1020010011839B00_11FEB15043802-P1BS-052503546010_01_P001_u08rf3031.csv,1581716487.069012,1581716487.660177,1
ransaced_matches_[BRAT]_orthoQB02_05NOV150424163-P1BS-1010010004A68C00_u16rf3031_[BRAT]_WV02_20150402042356_1030010040665600_15APR02042356-P1BS-500337457030_01_P003_u08rf3031.csv,1581716488.669487,1581716489.371314,1
ransaced_matches_[POWE]_WV01_20170105152816_102001005B4C1500_17JAN05152816-P1BS-501162156100_01_P001_u08rf3031_[POWE]_WV01_20170105152816_102001005B4C1500_17JAN05152816-P1BS-501162156100_01_P001_u08rf3031.csv,1581716490.380473,1581716490.729946,1
ransaced_matches_[POWE]_WV01_20170105152816_102001005B4C1500_17JAN05152816-P1BS-501162156100_01_P001_u08rf3031_[POWE]_WV03_20170915125119_10400100313F1600_17SEP15125119-P1BS-501946159070_01_P003_u08rf3031.csv,1581716491.738989,1581716492.083622,1
ransaced_matches_[BRAT]_orthoQB02_05NOV150424163-P1BS-1010010004A68C00_u16rf3031_[BRAT]_WV01_20111216035111_10200100154A2A00_11DEC16035111-P1BS-052625131010_03_P002_u08rf3031.csv,1581716492.090233,1581716492.664525,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_orthoWV01_12FEB062050503-P1BS-1020010017048500_u08rf3031.csv,1581716494.675314,1581716495.063088,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_orthoQB02_05OCT232129393-P1BS-10100100049AF100_u08rf3031.csv,1581716496.072178,1581716496.496592,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_WV02_20170211204723_10300100631E8500_17FEB11204723-P1BS-501557959090_01_P003_u08rf3031.csv,1581716498.507891,1581716498.905764,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_orthoQB02_11MAR182141304-P1BS-101001000D25BC00_u08rf3031.csv,1581716498.912354,1581716499.396731,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031.csv,1581716502.410035,1581716502.857003,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_WV01_20180108004244_102001006C274F00_18JAN08004244-P1BS-502002232100_01_P004_u08rf3031.csv,1581716503.866005,1581716504.31378,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_orthoWV02_11MAR142239316-P1BS-103001000907FE00_u08rf3031.csv,1581716507.327276,1581716507.772734,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_WV02_20151216141817_103001004FACD500_15DEC16141817-M1BS-500637522020_01_P004_u08rf3031.csv,1581716507.779414,1581716508.166388,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_WV03_20170306205741_1040010028312700_17MAR06205741-P1BS-501542192010_01_P005_u08rf3031.csv,1581716510.177672,1581716510.605233,1
ransaced_matches_[CBAR]_WV01_20180405234008_102001007354AA00_18APR05234008-P1BS-502243427050_01_P004_u08rf3031_[CBAR]_orthoWV01_11MAR052138264-P1BS-1020010012BF3700_u08rf3031.csv,1581716511.614265,1581716512.051835,1
ransaced_matches_[SHLY]_WV02_20170210011851_103001006340E900_17FEB10011851-P1BS-501557968090_01_P002_u08rf3031_[SHLY]_WV02_20151204013004_103001004E6DBF00_15DEC04013004-P1BS-500637506010_01_P007_u08rf3031.csv,1581716515.064728,1581716515.44107,1
ransaced_matches_[SHLY]_WV02_20170210011851_103001006340E900_17FEB10011851-P1BS-501557968090_01_P002_u08rf3031_[SHLY]_WV02_20170417022213_1030010068A18900_17APR17022213-P1BS-501374835080_01_P001_u08rf3031.csv,1581716515.447605,1581716515.826579,1
ransaced_matches_[OMGA]_WV03_20170319063123_1040010029AB6100_17MAR19063123-P1BS-501324040040_01_P003_u08rf3031_[OMGA]_WV02_20180120064414_1030010078134600_18JAN20064414-P1BS-502168003070_01_P001_u08rf3031.csv,1581716516.83542,1581716517.174766,1
ransaced_matches_[OMGA]_WV03_20170319063123_1040010029AB6100_17MAR19063123-P1BS-501324040040_01_P003_u08rf3031_[OMGA]_WV03_20170319063034_1040010029706700_17MAR19063034-P1BS-501324088090_01_P003_u08rf3031.csv,1581716517.18584,1581716517.511185,1
ransaced_matches_[STAN]_WV02_20171001044505_1030010073232300_17OCT01044505-P1BS-501676500040_01_P005_u08rf3031_[STAN]_WV02_20160209052048_10300100528C3300_16FEB09052048-P1BS-500637520090_01_P005_u08rf3031.csv,1581716522.527255,1581716523.202729,1
ransaced_matches_[BRDS]_orthoWV01_11SEP292144480-P1BS-1020010016875400_u08rf3031_[BRDS]_WV02_20151216141939_103001004D155E00_15DEC16141939-P1BS-500637503050_01_P007_u08rf3031.csv,1581716525.213731,1581716525.50662,1
ransaced_matches_[STAN]_WV02_20171001044505_1030010073232300_17OCT01044505-P1BS-501676500040_01_P005_u08rf3031_[STAN]_WV03_20170929051028_10400100331E2F00_17SEP29051028-P1BS-501987131100_01_P006_u08rf3031.csv,1581716527.518491,1581716528.2125,1
ransaced_matches_[BRDS]_orthoWV01_11SEP292144480-P1BS-1020010016875400_u08rf3031_[BRDS]_WV02_20151127142002_103001004C188B00_15NOV27142002-M1BS-500637514070_01_P007_u08rf3031.csv,1581716528.219492,1581716528.518834,1
