,Image,Size,OutputTime,Tiles
726,WV03_20171130064038_1040010036559A00_17NOV30064038-P1BS-501954093010_01_P002_u08rf3031.tif,269,19.85,5203
727,WV03_20171224160925_1040010037300700_17DEC24160925-P1BS-501968379040_01_P006_u08rf3031.tif,1046,53.95,22309
728,WV03_20171127140902_1040010036D46200_17NOV27140902-P1BS-501968325090_01_P001_u08rf3031.tif,1086,46.72,17330
729,WV03_20171116044834_10400100348D2900_17NOV16044834-P1BS-501920083040_01_P010_u08rf3031.tif,2201,77.19,22594
730,WV03_20171129130321_1040010035C14300_17NOV29130321-P1BS-501934303060_01_P013_u08rf3031.tif,263,9.12,4091
731,WV03_20171001134758_104001003280B600_17OCT01134758-P1BS-501946244090_01_P004_u08rf3031.tif,1617,65.51,21476
732,WV03_20171214035137_1040010037929500_17DEC14035137-P1BS-501954099020_01_P001_u08rf3031.tif,800,43.46,19551
733,WV03_20170930034855_10400100340AED00_17SEP30034855-P1BS-501946351090_01_P005_u08rf3031.tif,2617,59.72,23405
734,WV03_20170913153727_10400100328C2700_17SEP13153727-P1BS-501946246050_01_P001_u08rf3031.tif,1709,52.69,19517
735,WV03_20171218081659_104001003587E800_17DEC18081659-P1BS-501932175090_01_P005_u08rf3031.tif,1974,54.36,20219
736,WV03_20171104031039_10400100355B6300_17NOV04031039-P1BS-501932127020_01_P004_u08rf3031.tif,1949,60.2,21558
737,WV03_20171103141627_1040010035308900_17NOV03141627-P1BS-501922399080_01_P002_u08rf3031.tif,423,13.88,4543
738,WV03_20171219015310_1040010035972300_17DEC19015310-P1BS-501932186010_01_P007_u08rf3031.tif,1140,56.11,18354
739,WV03_20171008140136_10400100331A8C00_17OCT08140136-P1BS-501861944010_01_P004_u08rf3031.tif,1199,53.06,22131
740,WV03_20171020135203_1040010033635600_17OCT20135203-P1BS-501862018050_01_P008_u08rf3031.tif,1210,58.23,19982
741,WV03_20171103141559_10400100359FAB00_17NOV03141559-P1BS-501934281060_01_P001_u08rf3031.tif,1564,52.47,17911
742,WV03_20171022044149_1040010034BDBA00_17OCT22044149-P1BS-501862237080_01_P005_u08rf3031.tif,1653,54.85,19227
743,WV03_20171121234543_10400100343F2100_17NOV21234543-P1BS-501917425010_01_P001_u08rf3031.tif,678,63.82,21678
744,WV03_20171113070935_10400100350B5900_17NOV13070935-P1BS-501920249050_01_P002_u08rf3031.tif,777,53.42,19257
745,WV03_20171220083804_10400100362EAC00_17DEC20083804-P1BS-501953996090_01_P005_u08rf3031.tif,1216,44.71,20317
746,WV03_20170927142350_1040010032270C00_17SEP27142350-P1BS-501946227080_01_P015_u08rf3031.tif,262,11.2,4104
747,WV03_20171230142732_10400100368CCB00_17DEC30142732-P1BS-501956589010_01_P001_u08rf3031.tif,863,54.28,20972
748,WV03_20171120041406_104001003593CB00_17NOV20041406-P1BS-501932183020_01_P006_u08rf3031.tif,1743,75.31,22149
749,WV03_20170610230915_104001002D090B00_17JUN10230915-P1BS-501946143040_01_P002_u08rf3031.tif,652,52.88,24481
750,WV03_20171218081544_104001003616F100_17DEC18081544-P1BS-501934414010_01_P001_u08rf3031.tif,1923,60.96,21554
751,WV03_20171113070806_104001003589BB00_17NOV13070806-P1BS-501932178050_01_P001_u08rf3031.tif,1343,58.67,17994
752,WV03_20171021140643_104001003568EC00_17OCT21140643-P1BS-501862248040_01_P010_u08rf3031.tif,413,21.49,8025
753,WV03_20170904051057_1040010031829E00_17SEP04051057-P1BS-501669237100_01_P002_u08rf3031.tif,770,52.82,20056
754,WV03_20170903143658_10400100334E5000_17SEP03143658-P1BS-501603159030_01_P010_u08rf3031.tif,343,25.41,9485
755,WV03_20171201195837_10400100341BBC00_17DEC01195837-P1BS-501896792070_01_P001_u08rf3031.tif,1526,53.98,19759
756,WV03_20170921030654_1040010033A5E500_17SEP21030654-P1BS-501946337100_01_P002_u08rf3031.tif,1628,46.43,19274
757,WV03_20170922144259_1040010033327700_17SEP22144259-P1BS-501946286070_01_P010_u08rf3031.tif,656,28.45,11878
758,WV03_20171214151805_10400100361B2100_17DEC14151805-P1BS-501934417040_01_P003_u08rf3031.tif,813,48.88,19996
759,WV03_20171010044842_1040010035A88B00_17OCT10044842-P1BS-501862250060_01_P006_u08rf3031.tif,2003,66.63,22994
760,WV03_20171106133339_10400100331E6400_17NOV06133339-P1BS-501896680010_01_P001_u08rf3031.tif,1207,43.25,18049
761,WV03_20170912004607_1040010032BA9C00_17SEP12004607-P1BS-501946254030_01_P007_u08rf3031.tif,1466,86.24,25038
762,WV03_20171124212205_104001003577B800_17NOV24212205-P1BS-501932164100_01_P004_u08rf3031.tif,1719,50.59,18592
763,WV03_20170913153734_10400100328C2700_17SEP13153734-P1BS-501946246050_01_P005_u08rf3031.tif,1958,55.8,20387
764,WV03_20170925103924_1040010033BBDF00_17SEP25103924-P1BS-501946345010_01_P004_u08rf3031.tif,743,62.23,20263
765,WV03_20171129175047_10400100358FFC00_17NOV29175047-P1BS-501932181010_01_P005_u08rf3031.tif,2025,79.22,24309
766,WV03_20171219083134_104001003604C700_17DEC19083134-P1BS-501934402070_01_P007_u08rf3031.tif,2265,79.23,24066
767,WV03_20171002042100_1040010034AD4D00_17OCT02042100-P1BS-501946356090_01_P002_u08rf3031.tif,1837,70.65,23554
768,WV03_20171213082730_1040010036935200_17DEC13082730-P1BS-501956593060_01_P001_u08rf3031.tif,1342,43.16,18141
769,WV03_20171123224028_1040010035766C00_17NOV23224028-P1BS-501932164060_01_P003_u08rf3031.tif,1393,65.39,24149
770,WV03_20170916162231_104001003264A600_17SEP16162231-P1BS-501946239040_01_P004_u08rf3031.tif,1500,43.91,17752
771,WV03_20171001072004_10400100349A1200_17OCT01072004-P1BS-501946356020_01_P002_u08rf3031.tif,1629,64.88,21085
772,WV03_20171218081447_10400100360B2900_17DEC18081447-P1BS-501934406010_01_P005_u08rf3031.tif,1110,48.76,21880
773,WV03_20171119053558_10400100368BD200_17NOV19053558-P1BS-501956588070_01_P008_u08rf3031.tif,1863,61.81,22252
774,WV03_20170922144252_1040010033327700_17SEP22144252-P1BS-501946286070_01_P005_u08rf3031.tif,1006,47.57,19695
775,WV03_20171005001523_10400100347C4500_17OCT05001523-P1BS-501862223100_01_P002_u08rf3031.tif,1721,68.17,20919
776,WV03_20170610231014_104001002E331300_17JUN10231014-P1BS-501946149020_01_P004_u08rf3031.tif,681,44.2,20224
777,WV03_20170905231246_1040010031B60C00_17SEP05231246-P1BS-501669248010_01_P001_u08rf3031.tif,927,54.88,19063
778,WV03_20171108220237_1040010035D7F000_17NOV08220237-P1BS-501934398080_01_P007_u08rf3031.tif,1589,58.86,23503
779,WV03_20170920123601_1040010034C31B00_17SEP20123601-P1BS-501946357040_01_P008_u08rf3031.tif,880,60.11,20309
780,WV03_20171026134800_1040010035D5DD00_17OCT26134800-P1BS-501934398030_01_P010_u08rf3031.tif,598,29.41,10093
781,WV03_20180105030300_10400100371E4000_18JAN05030300-P1BS-501968375050_01_P001_u08rf3031.tif,924,46.47,21021
782,WV03_20171120041403_104001003593CB00_17NOV20041403-P1BS-501932183020_01_P004_u08rf3031.tif,1832,75.39,22094
783,WV03_20170924231710_1040010033BD0C00_17SEP24231710-P1BS-501946345060_01_P005_u08rf3031.tif,1748,65.53,18397
784,WV03_20171211173852_10400100355EFB00_17DEC11173852-P1BS-501932130020_01_P001_u08rf3031.tif,937,59.0,20357
785,WV03_20171021140744_1040010034520600_17OCT21140744-P1BS-501862154020_01_P002_u08rf3031.tif,1089,63.92,24052
786,WV03_20171210140717_1040010037BFEF00_17DEC10140717-P1BS-501954113050_01_P001_u08rf3031.tif,1383,53.92,18347
787,WV03_20171124145628_1040010036735C00_17NOV24145628-P1BS-501956507100_01_P002_u08rf3031.tif,1251,47.97,21086
788,WV03_20171022061714_1040010034AA8200_17OCT22061714-P1BS-501862234090_01_P003_u08rf3031.tif,1005,62.33,20553
789,WV03_20171109060542_1040010034D7C000_17NOV09060542-P1BS-501920240080_01_P002_u08rf3031.tif,1719,76.72,24133
790,WV03_20171228135601_10400100358E6900_17DEC28135601-P1BS-501932180020_01_P006_u08rf3031.tif,1199,62.89,23568
791,WV03_20171224192554_1040010035B58800_17DEC24192554-P1BS-501934296020_01_P008_u08rf3031.tif,592,30.72,8617
792,WV03_20171001134800_104001003280B600_17OCT01134800-P1BS-501946244090_01_P005_u08rf3031.tif,1706,66.67,21293
793,WV03_20170908173255_1040010032554C00_17SEP08173255-P1BS-501603145040_01_P004_u08rf3031.tif,721,55.36,20774
794,WV03_20171026040544_104001003442DA00_17OCT26040544-P1BS-501917427010_01_P010_u08rf3031.tif,1188,37.35,16544
795,WV03_20171217080125_10400100362B1100_17DEC17080125-P1BS-501953993070_01_P001_u08rf3031.tif,1703,58.41,19513
796,WV03_20170905101702_104001003283AB00_17SEP05101702-P1BS-501603149020_01_P003_u08rf3031.tif,1028,45.15,20176
797,WV03_20171216221053_1040010036916100_17DEC16221053-P1BS-501956592050_01_P010_u08rf3031.tif,224,26.57,12046
798,WV03_20170828094922_10400100315F5700_17AUG28094922-P1BS-501669232080_01_P010_u08rf3031.tif,288,18.62,8939
799,WV03_20170905101705_104001003283AB00_17SEP05101705-P1BS-501603149020_01_P005_u08rf3031.tif,1128,47.29,20187
800,WV03_20170905083958_1040010032AAF400_17SEP05083958-P1BS-501603153040_01_P006_u08rf3031.tif,2080,62.92,22439
801,WV03_20170925170630_10400100334EDE00_17SEP25170630-P1BS-501946292020_01_P002_u08rf3031.tif,2037,75.45,23040
802,WV03_20171003061228_10400100333EF600_17OCT03061228-P1BS-501862011030_01_P003_u08rf3031.tif,1792,67.58,20925
803,WV03_20171009141714_10400100336DFF00_17OCT09141714-P1BS-501862022060_01_P007_u08rf3031.tif,759,44.58,20334
804,WV03_20171224094902_10400100368BD000_17DEC24094902-P1BS-501956587020_01_P005_u08rf3031.tif,1276,70.86,23098
805,WV03_20171026040532_104001003442DA00_17OCT26040532-P1BS-501917427010_01_P003_u08rf3031.tif,2316,57.58,23402
806,WV03_20170908173252_1040010032554C00_17SEP08173252-P1BS-501603145040_01_P002_u08rf3031.tif,752,59.45,20874
807,WV03_20171005225458_1040010033BAC300_17OCT05225458-P1BS-501862037060_01_P005_u08rf3031.tif,1545,64.83,22979
808,WV03_20171023000435_10400100321C5900_17OCT23000435-P1BS-501861930050_01_P004_u08rf3031.tif,1494,70.08,23014
809,WV03_20170613123938_104001002DB9B700_17JUN13123938-P1BS-501461502070_01_P007_u08rf3031.tif,495,61.61,23514
810,WV03_20171021140757_1040010034520600_17OCT21140757-P1BS-501862154020_01_P009_u08rf3031.tif,1311,67.49,23948
811,WV03_20171123031359_1040010035C5A600_17NOV23031359-P1BS-501934306090_01_P002_u08rf3031.tif,257,10.78,4578
812,WV03_20171020090026_1040010033BDB000_17OCT20090026-P1BS-501862037020_01_P002_u08rf3031.tif,1312,46.74,17858
813,WV03_20171110174244_1040010035A13300_17NOV10174244-P1BS-501934281100_01_P001_u08rf3031.tif,1631,59.95,18105
814,WV03_20171203104753_10400100358A8A00_17DEC03104753-P1BS-501932177040_01_P006_u08rf3031.tif,1079,51.94,20787
815,WV03_20170901042317_104001003106A700_17SEP01042317-P1BS-501667684070_01_P003_u08rf3031.tif,2148,64.03,22993
816,WV03_20171206095521_10400100341AA900_17DEC06095521-P1BS-501896790030_01_P006_u08rf3031.tif,473,28.35,7666
817,WV03_20170905231316_1040010030A44500_17SEP05231316-P1BS-501983994050_01_P007_u08rf3031.tif,1425,74.87,23136
818,WV03_20171127203221_10400100360E0700_17NOV27203221-P1BS-501934408050_01_P010_u08rf3031.tif,496,18.0,7460
819,WV03_20171124033009_10400100362A8100_17NOV24033009-P1BS-501953993040_01_P002_u08rf3031.tif,226,41.55,22913
820,WV03_20171209023227_1040010036498000_17DEC09023227-P1BS-501954013070_01_P007_u08rf3031.tif,660,49.21,23630
821,WV03_20171229141303_10400100385F7100_17DEC29141303-P1BS-501954067060_01_P012_u08rf3031.tif,330,16.39,5677
822,WV03_20170613124002_104001002ED1F300_17JUN13124002-P1BS-501992551050_01_P003_u08rf3031.tif,578,67.21,24606
823,WV03_20171005211858_104001003393B800_17OCT05211858-P1BS-501862028090_01_P007_u08rf3031.tif,1335,51.46,21743
824,WV03_20171020135045_1040010033C33D00_17OCT20135045-P1BS-501862132010_01_P002_u08rf3031.tif,1607,72.02,23568
825,WV03_20171125132746_1040010035182C00_17NOV25132746-P1BS-501920257050_01_P001_u08rf3031.tif,1220,63.09,21998
826,WV03_20171030212035_1040010035A3EE00_17OCT30212035-P1BS-501934283030_01_P005_u08rf3031.tif,1086,44.95,19843
827,WV03_20170828095011_10400100321C1500_17AUG28095011-P1BS-501603138040_01_P006_u08rf3031.tif,742,44.62,21279
828,WV03_20171121140425_1040010035CB9200_17NOV21140425-P1BS-501934391080_01_P007_u08rf3031.tif,1380,60.33,19700
829,WV03_20171006231020_104001003429B800_17OCT06231020-P1BS-501862145060_01_P002_u08rf3031.tif,1299,60.1,21900
830,WV03_20171016125041_1040010034323300_17OCT16125041-P1BS-501989207060_01_P003_u08rf3031.tif,674,55.36,20539
831,WV03_20171231131510_1040010037D67B00_17DEC31131510-P1BS-501954062040_01_P010_u08rf3031.tif,161,18.12,6572
832,WV03_20171116044938_1040010035CA1700_17NOV16044938-P1BS-501934391010_01_P008_u08rf3031.tif,2088,67.66,20886
833,WV03_20170925072358_1040010031629500_17SEP25072358-P1BS-501946161030_01_P003_u08rf3031.tif,1714,65.22,19695
834,WV03_20171213145429_10400100378C3000_17DEC13145429-P1BS-501954096090_01_P003_u08rf3031.tif,975,55.71,20880
835,WV03_20171212175402_1040010036569100_17DEC12175402-P1BS-501954093030_01_P002_u08rf3031.tif,1298,62.15,20469
836,WV03_20171001134805_104001003280B600_17OCT01134805-P1BS-501946244090_01_P008_u08rf3031.tif,1206,66.06,21610
837,WV03_20180108052646_10400100375AFE00_18JAN08052646-P1BS-501968392090_01_P002_u08rf3031.tif,2049,63.97,19437
838,WV03_20171227151856_1040010036241000_17DEC27151856-P1BS-501953988080_01_P007_u08rf3031.tif,1732,50.59,21811
839,WV03_20170923132321_1040010033B98800_17SEP23132321-P1BS-501946344040_01_P007_u08rf3031.tif,924,50.3,21303
840,WV03_20170917150126_1040010032523A00_17SEP17150126-P1BS-501946236030_01_P006_u08rf3031.tif,1775,46.04,19175
841,WV03_20171124212202_104001003577B800_17NOV24212202-P1BS-501932164100_01_P002_u08rf3031.tif,1375,55.66,18616
842,WV03_20171117031933_1040010034AB3500_17NOV17031933-P1BS-501920096050_01_P005_u08rf3031.tif,1580,55.13,23444
843,WV03_20171210140614_1040010035B7F800_17DEC10140614-P1BS-501934294060_01_P002_u08rf3031.tif,1356,63.85,19698
844,WV03_20170908092740_1040010031C67800_17SEP08092740-P1BS-501669352030_01_P001_u08rf3031.tif,1830,46.76,18422
845,WV03_20180104042618_104001003791B600_18JAN04042618-P1BS-501954099080_01_P001_u08rf3031.tif,1258,47.44,18021
846,WV03_20171224062506_1040010036A3B100_17DEC24062506-P1BS-501956604060_01_P002_u08rf3031.tif,1726,80.37,22578
847,WV03_20170831233311_1040010032C40C00_17AUG31233311-P1BS-501603157060_01_P001_u08rf3031.tif,1305,60.21,19018
848,WV03_20170903143656_10400100334E5000_17SEP03143656-P1BS-501603159030_01_P008_u08rf3031.tif,682,55.35,22015
849,WV03_20171109075038_104001003425C900_17NOV09075038-P1BS-501896795020_01_P009_u08rf3031.tif,826,50.43,23451
850,WV03_20171114072337_1040010034489300_17NOV14072337-P1BS-501917428050_01_P002_u08rf3031.tif,947,52.87,16719
851,WV03_20171212210947_1040010037A33300_17DEC12210947-P1BS-501954104050_01_P002_u08rf3031.tif,846,56.68,23531
852,WV03_20170710131417_10400100304BA200_17JUL10131417-P1BS-501603348090_01_P004_u08rf3031.tif,523,32.58,9567
853,WV03_20171008185339_104001003482C800_17OCT08185339-P1BS-501862227010_01_P001_u08rf3031.tif,2344,54.73,20738
854,WV03_20170924231812_1040010032B01000_17SEP24231812-P1BS-501946251090_01_P001_u08rf3031.tif,1490,75.24,22595
855,WV03_20171023000546_10400100335C5B00_17OCT23000546-P1BS-501862017040_01_P007_u08rf3031.tif,1128,57.3,19321
856,WV03_20171125213653_1040010035035900_17NOV25213653-P1BS-501920243090_01_P007_u08rf3031.tif,2010,72.03,23959
857,WV03_20180105124756_1040010037CE6800_18JAN05124756-P1BS-501954061030_01_P006_u08rf3031.tif,1854,64.49,19628
858,WV03_20170610231022_104001002E331300_17JUN10231022-P1BS-501946149020_01_P009_u08rf3031.tif,837,46.38,20400
859,WV03_20170916211452_10400100325F3100_17SEP16211452-P1BS-501986281050_01_P001_u08rf3031.tif,1082,49.63,21093
860,WV03_20171114072341_1040010034489300_17NOV14072341-P1BS-501917428050_01_P005_u08rf3031.tif,1005,55.08,16839
861,WV03_20180105030337_104001003783A000_18JAN05030337-P1BS-501968403010_01_P004_u08rf3031.tif,1453,57.71,24455
862,WV03_20170916144452_1040010033285800_17SEP16144452-P1BS-501946282050_01_P001_u08rf3031.tif,1268,46.04,17984
863,WV03_20171030212041_1040010035A3EE00_17OCT30212041-P1BS-501934283030_01_P009_u08rf3031.tif,1790,59.24,21631
864,WV03_20170818231719_1040010032AA7700_17AUG18231719-P1BS-501946250040_01_P003_u08rf3031.tif,468,47.14,21616
865,WV03_20171006083724_1040010033113200_17OCT06083724-P1BS-501861939080_01_P005_u08rf3031.tif,1713,52.9,20438
866,WV03_20171027140317_1040010034872700_17OCT27140317-P1BS-501920081070_01_P001_u08rf3031.tif,849,51.16,19965
867,WV03_20170928193155_1040010033752400_17SEP28193155-P1BS-501946300030_01_P009_u08rf3031.tif,1549,57.6,20152
868,WV03_20170917150211_10400100321C0800_17SEP17150211-P1BS-501946225050_01_P001_u08rf3031.tif,1369,49.79,22887
869,WV03_20171116125331_1040010034839300_17NOV16125331-P1BS-501920080010_01_P007_u08rf3031.tif,1734,71.59,22064
870,WV03_20171205062126_1040010036051400_17DEC05062126-P1BS-501934402080_01_P003_u08rf3031.tif,1464,69.12,21541
871,WV03_20171202102813_10400100352AC100_17DEC02102813-P1BS-501922396080_01_P007_u08rf3031.tif,186,24.5,7028
872,WV03_20171019102621_1040010034C50200_17OCT19102621-P1BS-501862239030_01_P006_u08rf3031.tif,625,62.79,21372
873,WV03_20171007201518_104001003337CB00_17OCT07201518-P1BS-501862009080_01_P001_u08rf3031.tif,1310,51.08,19908
874,WV03_20171224223613_1040010034350300_17DEC24223613-P1BS-501917421060_01_P002_u08rf3031.tif,290,18.54,4167
875,WV03_20170913153729_10400100328C2700_17SEP13153729-P1BS-501946246050_01_P002_u08rf3031.tif,1889,50.83,20365
876,WV03_20171120134713_1040010036736300_17NOV20134713-P1BS-501956508010_01_P006_u08rf3031.tif,1907,79.4,24071
877,WV03_20170914043305_10400100325EA300_17SEP14043305-P1BS-501946237030_01_P010_u08rf3031.tif,828,30.42,8198
878,WV03_20170925134929_10400100328FF600_17SEP25134929-P1BS-501946247080_01_P011_u08rf3031.tif,1667,64.69,20665
879,WV03_20171108220341_1040010034415800_17NOV08220341-P1BS-501917426080_01_P006_u08rf3031.tif,1384,54.83,20005
880,WV03_20171013151849_10400100333C3A00_17OCT13151849-P1BS-501987135060_01_P001_u08rf3031.tif,1294,41.07,17892
881,WV03_20170922130307_1040010032560E00_17SEP22130307-P1BS-501946238010_01_P003_u08rf3031.tif,711,64.46,22098
882,WV03_20170927142223_10400100332D4B00_17SEP27142223-P1BS-501946285100_01_P002_u08rf3031.tif,2324,65.98,22994
883,WV03_20171007134425_1040010032571A00_17OCT07134425-P1BS-501861932080_01_P005_u08rf3031.tif,659,51.7,19361
884,WV03_20170924102158_10400100337EE700_17SEP24102158-P1BS-501946301090_01_P003_u08rf3031.tif,462,19.72,5589
885,WV03_20170925152841_1040010032AB8700_17SEP25152841-P1BS-501946250060_01_P002_u08rf3031.tif,1182,43.43,18349
886,WV03_20171229042942_10400100368CA000_17DEC29042942-P1BS-501956588090_01_P004_u08rf3031.tif,1605,53.88,19208
887,WV03_20171028043612_1040010033B9BE00_17OCT28043612-P1BS-501896779030_01_P001_u08rf3031.tif,577,38.39,18747
888,WV03_20171119213933_10400100353D7F00_17NOV19213933-P1BS-501922410010_01_P002_u08rf3031.tif,1752,57.84,21135
889,WV03_20171212113403_10400100362F7B00_17DEC12113403-P1BS-501953997040_01_P010_u08rf3031.tif,767,61.92,20995
890,WV03_20170907220737_1040010031C0CA00_17SEP07220737-P1BS-501669351080_01_P001_u08rf3031.tif,1589,58.08,19999
891,WV03_20171126053839_104001003672BE00_17NOV26053839-P1BS-501956506020_01_P002_u08rf3031.tif,1174,70.5,22543
892,WV03_20171214035139_1040010037929500_17DEC14035139-P1BS-501954099020_01_P002_u08rf3031.tif,774,47.0,21049
893,WV03_20171007134243_104001003465C200_17OCT07134243-P1BS-501862157090_01_P004_u08rf3031.tif,1547,75.77,24521
894,WV03_20171202102805_10400100352AC100_17DEC02102805-P1BS-501922396080_01_P001_u08rf3031.tif,632,47.15,17319
895,WV03_20170928161636_1040010033504500_17SEP28161636-P1BS-501946292060_01_P002_u08rf3031.tif,1622,63.3,20836
896,WV03_20171005211958_104001003389D500_17OCT05211958-P1BS-501862026020_01_P004_u08rf3031.tif,999,38.02,16234
897,WV03_20171023143819_1040010034CFCC00_17OCT23143819-P1BS-501862242010_01_P001_u08rf3031.tif,970,67.16,20182
898,WV03_20171125034559_1040010036315800_17NOV25034559-P1BS-501953994060_01_P001_u08rf3031.tif,960,56.83,21501
899,WV03_20171004192751_104001003415F700_17OCT04192751-P1BS-501862142080_01_P007_u08rf3031.tif,1714,63.97,20248
900,WV03_20171217141953_1040010037587B00_17DEC17141953-P1BS-501968392040_01_P008_u08rf3031.tif,1437,57.02,19850
901,WV03_20170818231733_1040010031442200_17AUG18231733-P1BS-501946158030_01_P001_u08rf3031.tif,909,45.57,19614
902,WV03_20170830070557_10400100318BF700_17AUG30070557-P1BS-501669239020_01_P002_u08rf3031.tif,1260,65.55,20915
903,WV03_20171210140618_1040010035B7F800_17DEC10140618-P1BS-501934294060_01_P005_u08rf3031.tif,517,46.67,16314
904,WV03_20171231211328_1040010035D4FE00_17DEC31211328-P1BS-501934397080_01_P006_u08rf3031.tif,1219,49.7,20121
905,WV03_20171105130917_1040010035810100_17NOV05130917-P1BS-501932171010_01_P002_u08rf3031.tif,177,19.5,5168
906,WV03_20170613124037_104001002D9DA600_17JUN13124037-P1BS-501461471070_01_P009_u08rf3031.tif,648,65.22,21410
907,WV03_20171215072108_10400100363C5D00_17DEC15072108-P1BS-501954004080_01_P011_u08rf3031.tif,1749,73.08,23111
