Image,Size,OutputTime,Tiles
WV03_20170909080521_1040010032BFA300_17SEP09080521-P1BS-501603156020_01_P002_u08rf3031.tif,2090.706934928894,89.86,23510
WV03_20171105130741_1040010035B40300_17NOV05130741-P1BS-501934295030_01_P002_u08rf3031.tif,302.0561113357544,25.34,4655
WV03_20171007201427_104001003354C000_17OCT07201427-P1BS-501862014020_01_P002_u08rf3031.tif,1497.3686981201172,70.09,20288
WV03_20171213131941_10400100366EB400_17DEC13131941-P1BS-501956503010_01_P008_u08rf3031.tif,1043.0656147003174,65.26,18424
WV03_20171123143401_1040010034307A00_17NOV23143401-P1BS-501896798100_01_P008_u08rf3031.tif,459.9926881790161,37.73,10451
WV03_20171213145430_10400100378C3000_17DEC13145430-P1BS-501954096090_01_P004_u08rf3031.tif,982.8075847625732,68.94,20730
WV03_20171006003108_1040010034474500_17OCT06003108-P1BS-501862152100_01_P003_u08rf3031.tif,2136.0815258026123,106.32,24057
WV03_20171031070159_104001003433FF00_17OCT31070159-P1BS-501917420090_01_P001_u08rf3031.tif,1468.2331581115723,72.08,17793
WV03_20171213131835_1040010036446A00_17DEC13131835-P1BS-501954009020_01_P006_u08rf3031.tif,1449.2969331741333,87.48,23661
WV03_20171231050020_10400100378AD700_17DEC31050020-P1BS-501954096020_01_P001_u08rf3031.tif,1683.2732381820679,82.64,21663
WV03_20171231063748_1040010036322700_17DEC31063748-P1BS-501953998070_01_P004_u08rf3031.tif,922.5981550216675,69.75,20395
WV03_20171030212043_1040010035A3EE00_17OCT30212043-P1BS-501934283030_01_P011_u08rf3031.tif,777.696460723877,34.81,10484
WV03_20171108072908_1040010034A33700_17NOV08072908-P1BS-501920091100_01_P001_u08rf3031.tif,1150.3958263397217,66.88,18165
WV03_20170912134231_10400100321A5500_17SEP12134231-P1BS-501946225030_01_P003_u08rf3031.tif,572.9580430984497,66.81,20156
WV03_20171021140640_104001003568EC00_17OCT21140640-P1BS-501862248040_01_P007_u08rf3031.tif,1058.951026916504,65.15,18048
WV03_20171022142437_1040010035CB7300_17OCT22142437-P1BS-501862247080_01_P010_u08rf3031.tif,704.1261501312256,35.85,10040
WV03_20171114054715_104001003536AF00_17NOV14054715-P1BS-501922403100_01_P002_u08rf3031.tif,1738.1447486877441,94.13,22638
WV03_20171104062550_10400100345B7800_17NOV04062550-P1BS-501917433040_01_P006_u08rf3031.tif,1968.5327520370483,103.81,24589
WV03_20170918151648_1040010033412C00_17SEP18151648-P1BS-501946288070_01_P004_u08rf3031.tif,950.8505544662476,49.92,18369
WV03_20171216185626_1040010036924300_17DEC16185626-P1BS-501956590090_01_P001_u08rf3031.tif,1229.4709901809692,66.2,16463
WV03_20171215184058_10400100360FE300_17DEC15184058-P1BS-501934409090_01_P004_u08rf3031.tif,1226.3742570877075,70.37,17372
WV03_20170927012449_10400100339DEF00_17SEP27012449-P1BS-501946339030_01_P002_u08rf3031.tif,1615.110119819641,82.28,19461
WV03_20170919122005_1040010032B23000_17SEP19122005-P1BS-501946252030_01_P004_u08rf3031.tif,1825.160002708435,85.5,20150
WV03_20171213145425_10400100378C3000_17DEC13145425-P1BS-501954096090_01_P001_u08rf3031.tif,1365.5874223709106,68.95,19304
WV03_20180108052743_1040010037364600_18JAN08052743-P1BS-501968383010_01_P005_u08rf3031.tif,2050.1703872680664,101.4,25083
WV03_20170929225816_10400100338A4A00_17SEP29225816-P1BS-501946335030_01_P003_u08rf3031.tif,1720.8862648010254,83.78999999999999,21442
WV03_20171120103545_1040010033B37500_17NOV20103545-P1BS-501896778030_01_P007_u08rf3031.tif,1212.3608503341675,69.4,20763
WV03_20180109122002_104001003613E600_18JAN09122002-P1BS-501934411070_01_P007_u08rf3031.tif,823.4461946487427,72.84,20793
WV03_20171115074442_10400100340E0F00_17NOV15074442-P1BS-501896786060_01_P008_u08rf3031.tif,1902.239086151123,89.63,20528
WV03_20171121172215_1040010034245C00_17NOV21172215-P1BS-501896794100_01_P001_u08rf3031.tif,1249.1255559921265,72.96000000000001,20507
WV03_20180109023825_1040010037ABDE00_18JAN09023825-P1BS-501954107070_01_P001_u08rf3031.tif,669.7506504058838,63.85,18054
WV03_20171007134429_1040010032571A00_17OCT07134429-P1BS-501861932080_01_P008_u08rf3031.tif,1208.3244075775146,69.01,19364
WV03_20171019070808_104001003347A700_17OCT19070808-P1BS-501862012100_01_P001_u08rf3031.tif,1539.5427255630493,83.76,20482
WV03_20170917163817_10400100326D0A00_17SEP17163817-P1BS-501946240080_01_P005_u08rf3031.tif,1319.908311843872,58.94,18348
WV03_20171114041006_104001003504E800_17NOV14041006-P1BS-501920245010_01_P006_u08rf3031.tif,2338.757445335388,86.64,23539
WV03_20171216185645_10400100360FDA00_17DEC16185645-P1BS-501934409080_01_P004_u08rf3031.tif,1287.3033199310303,80.44,19533
WV03_20170902222544_10400100310D2700_17SEP02222544-P1BS-501667685050_01_P006_u08rf3031.tif,1094.71741771698,76.49,20999
WV03_20171224045759_1040010038052E00_17DEC24045759-P1BS-501954066030_01_P005_u08rf3031.tif,2099.5502500534058,97.63,23834
WV03_20171012213105_10400100347FF900_17OCT12213105-P1BS-501862226080_01_P002_u08rf3031.tif,1129.7687683105469,71.62,23586
WV03_20170913153734_10400100328C2700_17SEP13153734-P1BS-501946246050_01_P005_u08rf3031.tif,1957.7109279632568,71.97,20387
WV03_20170921062058_104001003371D900_17SEP21062058-P1BS-501946300010_01_P002_u08rf3031.tif,902.0603361129761,74.28999999999999,19295
WV03_20171230044649_1040010036690100_17DEC30044649-P1BS-501956500050_01_P005_u08rf3031.tif,1842.0857610702515,86.25,22983
WV03_20171212113405_10400100362F7B00_17DEC12113405-P1BS-501953997040_01_P011_u08rf3031.tif,798.7535200119019,78.13,20895
WV03_20171116044941_1040010035CA1700_17NOV16044941-P1BS-501934391010_01_P010_u08rf3031.tif,2179.748475074768,91.61,20921
WV03_20171122142839_10400100354FE400_17NOV22142839-P1BS-501932119060_01_P008_u08rf3031.tif,1383.1917924880981,67.91,20397
WV03_20171123224028_1040010035766C00_17NOV23224028-P1BS-501932164060_01_P003_u08rf3031.tif,1392.3954601287842,88.36,24149
WV03_20171220083853_1040010036A78C00_17DEC20083853-P1BS-501956605060_01_P002_u08rf3031.tif,1939.8672590255737,80.92,24552
WV03_20171007134246_104001003465C200_17OCT07134246-P1BS-501862157090_01_P006_u08rf3031.tif,909.0042142868042,57.97,14621
WV03_20171124145628_1040010036735C00_17NOV24145628-P1BS-501956507100_01_P002_u08rf3031.tif,1250.0276155471802,64.34,21086
WV03_20170905083956_1040010032AAF400_17SEP05083956-P1BS-501603153040_01_P005_u08rf3031.tif,2090.469835281372,82.4,22400
WV03_20171216172106_104001003772C400_17DEC16172106-P1BS-501968395040_01_P003_u08rf3031.tif,517.065375328064,66.69,18621
WV03_20170905101759_10400100323D5600_17SEP05101759-P1BS-501603143070_01_P001_u08rf3031.tif,860.8544120788574,56.2,18812
WV03_20170908222351_104001003274E800_17SEP08222351-P1BS-501603149050_01_P004_u08rf3031.tif,971.585283279419,55.87,19903
WV03_20171116125036_1040010035348800_17NOV16125036-P1BS-501922404070_01_P010_u08rf3031.tif,503.18221855163574,26.44,8538
WV03_20170903031559_104001003198E700_17SEP03031559-P1BS-501669242020_01_P003_u08rf3031.tif,854.2917222976685,55.82,17457
WV03_20171026134856_1040010034B3BF00_17OCT26134856-P1BS-501920098010_01_P010_u08rf3031.tif,577.6684007644653,38.14,10130
WV03_20171225225312_10400100371DD100_17DEC25225312-P1BS-501968375030_01_P001_u08rf3031.tif,1029.5811958312988,64.95,17217
WV03_20171221040243_1040010037485300_17DEC21040243-P1BS-501968386030_01_P004_u08rf3031.tif,396.2621822357178,25.57,7666
WV03_20171020135051_1040010033C33D00_17OCT20135051-P1BS-501862132010_01_P005_u08rf3031.tif,1563.4697666168213,89.93,23408
WV03_20171001072006_10400100349A1200_17OCT01072006-P1BS-501946356020_01_P003_u08rf3031.tif,1896.1721544265747,95.15,21058
WV03_20171019084605_10400100333D1B00_17OCT19084605-P1BS-501862010100_01_P004_u08rf3031.tif,1573.3142261505127,79.68,24540
WV03_20171002154138_10400100335CCB00_17OCT02154138-P1BS-501946295060_01_P006_u08rf3031.tif,1280.7186307907104,75.35,21194
WV03_20170914011809_10400100323F6C00_17SEP14011809-P1BS-501946232020_01_P003_u08rf3031.tif,1062.0708150863647,70.52,17690
WV03_20171223011809_10400100361FFF00_17DEC23011809-P1BS-501953986070_01_P002_u08rf3031.tif,238.37597274780273,27.33,6109
WV03_20171118051253_104001003445E300_17NOV18051253-P1BS-501917427090_01_P002_u08rf3031.tif,1546.5732612609863,74.31,20973
WV03_20171016160510_104001003597C700_17OCT16160510-P1BS-501862249060_01_P005_u08rf3031.tif,1476.510235786438,77.31,24503
WV03_20171127203220_10400100360E0700_17NOV27203220-P1BS-501934408050_01_P009_u08rf3031.tif,1202.9261255264282,61.96,20158
WV03_20170908173352_104001003148CD00_17SEP08173352-P1BS-501669227090_01_P004_u08rf3031.tif,776.5364246368408,75.64,21362
WV03_20180110140224_104001003529FE00_18JAN10140224-P1BS-501922394090_01_P004_u08rf3031.tif,885.0755577087402,71.3,18929
WV03_20170930182646_1040010032D08D00_17SEP30182646-P1BS-501987125060_01_P009_u08rf3031.tif,1367.188310623169,79.59,20814
WV03_20171003061228_10400100333EF600_17OCT03061228-P1BS-501862011030_01_P003_u08rf3031.tif,1791.5389595031738,83.38,20925
WV03_20171205125457_1040010036C83400_17DEC05125457-P1BS-501968315050_01_P006_u08rf3031.tif,1159.1949405670166,58.19,20123
WV03_20171122142836_10400100354FE400_17NOV22142836-P1BS-501932119060_01_P006_u08rf3031.tif,1769.880714416504,70.66,20073
WV03_20170913153729_10400100328C2700_17SEP13153729-P1BS-501946246050_01_P002_u08rf3031.tif,1888.1741762161255,68.16,20365
WV03_20171118033505_1040010035802000_17NOV18033505-P1BS-501932170050_01_P009_u08rf3031.tif,1645.6690130233765,70.63,23630
WV03_20171016142753_1040010033987A00_17OCT16142753-P1BS-501862030060_01_P005_u08rf3031.tif,340.33935356140137,16.66,4566
WV03_20171201115544_104001003607B300_17DEC01115544-P1BS-501934403050_01_P007_u08rf3031.tif,1835.2316932678223,85.03999999999999,22687
WV03_20171105064143_10400100345D8400_17NOV05064143-P1BS-501917433080_01_P002_u08rf3031.tif,1646.9460926055908,87.81,20891
WV03_20171007022318_104001003375CF00_17OCT07022318-P1BS-501862023050_01_P005_u08rf3031.tif,1381.1486358642578,72.2,17575
WV03_20170922130401_104001003263A000_17SEP22130401-P1BS-501946239020_01_P002_u08rf3031.tif,485.9145107269287,65.86,18623
WV03_20171012213222_1040010033D3CF00_17OCT12213222-P1BS-501862136070_01_P007_u08rf3031.tif,440.7346029281616,22.07,5117
WV03_20170915143049_1040010031847E00_17SEP15143049-P1BS-501946162030_01_P001_u08rf3031.tif,1306.6131954193115,59.45,18412
WV03_20171023000435_10400100321C5900_17OCT23000435-P1BS-501861930050_01_P004_u08rf3031.tif,1493.3218841552734,89.08,23014
WV03_20170828130029_1040010032227400_17AUG28130029-P1BS-501603139060_01_P003_u08rf3031.tif,607.8391399383545,65.78,18040
WV03_20171120041405_104001003593CB00_17NOV20041405-P1BS-501932183020_01_P005_u08rf3031.tif,1717.7249269485474,93.1,22121
WV03_20171013085347_1040010033053400_17OCT13085347-P1BS-501861941040_01_P010_u08rf3031.tif,703.4666423797607,38.5,8573
WV03_20171126053839_104001003672BE00_17NOV26053839-P1BS-501956506020_01_P002_u08rf3031.tif,1173.5170764923096,87.43,22543
WV03_20171105130917_1040010035810100_17NOV05130917-P1BS-501932171010_01_P002_u08rf3031.tif,176.83763599395752,25.23,5168
WV03_20170904082353_10400100334F9600_17SEP04082353-P1BS-501603159050_01_P003_u08rf3031.tif,1932.3311557769775,66.77,18331
WV03_20171219212053_104001003503EA00_17DEC19212053-P1BS-501920243040_01_P004_u08rf3031.tif,929.4082107543945,71.56,23621
WV03_20171231211343_10400100371EE000_17DEC31211343-P1BS-501968375070_01_P005_u08rf3031.tif,940.9677267074585,55.67,17901
WV03_20171006231025_104001003429B800_17OCT06231025-P1BS-501862145060_01_P005_u08rf3031.tif,1697.8438510894775,80.15,21907
WV03_20171105032626_104001003499CC00_17NOV05032626-P1BS-501920089020_01_P007_u08rf3031.tif,1672.9033269882202,68.8,22369
WV03_20170930021254_1040010034BB1C00_17SEP30021254-P1BS-501946357030_01_P001_u08rf3031.tif,1432.1454811096191,68.14,19633
WV03_20171123143359_1040010034307A00_17NOV23143359-P1BS-501896798100_01_P006_u08rf3031.tif,780.5345802307129,60.18,17517
WV03_20171113070806_104001003589BB00_17NOV13070806-P1BS-501932178050_01_P001_u08rf3031.tif,1342.9673957824707,79.59,17994
WV03_20171212000443_1040010036B76E00_17DEC12000443-P1BS-501968304100_01_P001_u08rf3031.tif,1362.8957662582397,70.66,17336
WV03_20171209023221_1040010036498000_17DEC09023221-P1BS-501954013070_01_P004_u08rf3031.tif,725.643458366394,71.47,23582
WV03_20170912004505_1040010032B12400_17SEP12004505-P1BS-501946253010_01_P003_u08rf3031.tif,742.9443130493164,71.66,18991
WV03_20171130064038_1040010036559A00_17NOV30064038-P1BS-501954093010_01_P002_u08rf3031.tif,268.78188037872314,25.97,5203
WV03_20170926024726_104001003368DB00_17SEP26024726-P1BS-501946299050_01_P001_u08rf3031.tif,1813.2464065551758,71.31,20083
WV03_20170916162230_104001003264A600_17SEP16162230-P1BS-501946239040_01_P003_u08rf3031.tif,1541.2562923431396,62.98,17874
WV03_20171016223244_1040010033A15500_17OCT16223244-P1BS-501862031090_01_P002_u08rf3031.tif,1877.5184392929077,86.48,24046
WV03_20171227023120_104001003625B800_17DEC27023120-P1BS-501953989100_01_P007_u08rf3031.tif,1658.117660522461,70.89,20250
WV03_20171006003110_1040010034474500_17OCT06003110-P1BS-501862152100_01_P004_u08rf3031.tif,2248.717776298523,102.97,24133
WV03_20171023000544_10400100335C5B00_17OCT23000544-P1BS-501862017040_01_P006_u08rf3031.tif,1069.373475074768,75.17,19294
WV03_20171209023225_1040010036498000_17DEC09023225-P1BS-501954013070_01_P006_u08rf3031.tif,672.6192359924316,65.68,23584
WV03_20170819135641_1040010030266F00_17AUG19135641-P1BS-501667602020_01_P007_u08rf3031.tif,918.6718997955322,81.09,21929
WV03_20171129161455_1040010036B91B00_17NOV29161455-P1BS-501968305090_01_P004_u08rf3031.tif,1268.3795099258423,62.99,21329
WV03_20171023000549_10400100335C5B00_17OCT23000549-P1BS-501862017040_01_P009_u08rf3031.tif,970.8937816619873,74.91,19262
WV03_20171008220620_1040010033948000_17OCT08220620-P1BS-501862029010_01_P006_u08rf3031.tif,1422.9683284759521,71.15,19931
WV03_20180110221001_10400100371B6700_18JAN10221001-P1BS-501968375020_01_P005_u08rf3031.tif,1311.7532777786255,70.86,22611
WV03_20171205174357_1040010036C02C00_17DEC05174357-P1BS-501968312050_01_P003_u08rf3031.tif,1436.882451057434,94.35,23166
WV03_20170916162337_10400100335EED00_17SEP16162337-P1BS-501946295080_01_P010_u08rf3031.tif,1909.8107376098633,81.89,23416
WV03_20171020135157_1040010033635600_17OCT20135157-P1BS-501862018050_01_P004_u08rf3031.tif,1485.4742040634155,74.74,19935
WV03_20171212161636_104001003782D200_17DEC12161636-P1BS-501968402060_01_P001_u08rf3031.tif,528.8338918685913,51.08,18012
WV03_20171019084510_1040010033903C00_17OCT19084510-P1BS-501862028040_01_P003_u08rf3031.tif,1305.1648349761963,58.09,19777
WV03_20170925170632_10400100334EDE00_17SEP25170632-P1BS-501946292020_01_P003_u08rf3031.tif,2095.323757171631,95.22,23047
WV03_20171020090031_1040010033BDB000_17OCT20090031-P1BS-501862037020_01_P006_u08rf3031.tif,1414.287413597107,63.09,17842
WV03_20171012164536_1040010034928600_17OCT12164536-P1BS-501989212070_01_P004_u08rf3031.tif,755.2285118103027,56.18,16095
WV03_20170930034847_10400100340AED00_17SEP30034847-P1BS-501946351090_01_P001_u08rf3031.tif,2206.515969276428,68.39,21889
WV03_20171117031846_1040010034847200_17NOV17031846-P1BS-501920080050_01_P006_u08rf3031.tif,1636.8771543502808,69.74,22468
WV03_20171202071233_1040010036578A00_17DEC02071233-P1BS-501954093050_01_P001_u08rf3031.tif,1406.2992029190063,75.25,18104
WV03_20180101115225_1040010035BAB700_18JAN01115225-P1BS-501934298020_01_P008_u08rf3031.tif,800.0486860275269,82.74,24025
WV03_20171125151159_10400100362DB600_17NOV25151159-P1BS-501953996010_01_P003_u08rf3031.tif,1210.254162788391,64.36,21052
WV03_20171231211344_10400100371EE000_17DEC31211344-P1BS-501968375070_01_P006_u08rf3031.tif,1074.432050704956,58.35,18631
WV03_20171019084609_10400100333D1B00_17OCT19084609-P1BS-501862010100_01_P006_u08rf3031.tif,1362.2790613174438,74.28999999999999,24475
WV03_20171117031844_1040010034847200_17NOV17031844-P1BS-501920080050_01_P005_u08rf3031.tif,1471.0270500183105,69.05,22466
WV03_20171107120837_10400100344F3300_17NOV07120837-P1BS-501917431060_01_P008_u08rf3031.tif,533.9220933914185,51.5,19173
WV03_20171019070811_104001003347A700_17OCT19070811-P1BS-501862012100_01_P003_u08rf3031.tif,1894.2089595794678,92.97999999999999,22016
WV03_20171205062218_1040010037899400_17DEC05062218-P1BS-501954095070_01_P002_u08rf3031.tif,1603.3762922286987,98.7,24093
WV03_20171007183802_1040010033051A00_17OCT07183802-P1BS-501861939020_01_P001_u08rf3031.tif,1916.6196584701538,85.52,21482
WV03_20170904064837_10400100326A9700_17SEP04064837-P1BS-501603147100_01_P003_u08rf3031.tif,1697.1215152740479,82.34,18700
WV03_20171228185011_1040010036AC4B00_17DEC28185011-P1BS-501956608090_01_P002_u08rf3031.tif,1494.3767280578613,96.18,22532
WV03_20170913153740_10400100328C2700_17SEP13153740-P1BS-501946246050_01_P009_u08rf3031.tif,1565.9560995101929,64.81,20349
WV03_20171030212036_1040010035A3EE00_17OCT30212036-P1BS-501934283030_01_P006_u08rf3031.tif,1531.421054840088,69.28999999999999,21167
WV03_20171007022312_104001003375CF00_17OCT07022312-P1BS-501862023050_01_P001_u08rf3031.tif,1292.875415802002,68.23,16717
WV03_20171125115941_10400100368AAB00_17NOV25115941-P1BS-501956588030_01_P006_u08rf3031.tif,1180.2735404968262,81.87,21570
WV03_20171006231020_104001003429B800_17OCT06231020-P1BS-501862145060_01_P002_u08rf3031.tif,1298.525782585144,74.24,21900
WV03_20171213131943_10400100366EB400_17DEC13131943-P1BS-501956503010_01_P009_u08rf3031.tif,1084.8471660614014,64.03,18220
WV03_20180103073029_10400100369EEE00_18JAN03073029-P1BS-501956601030_01_P008_u08rf3031.tif,1429.9528226852417,75.35,18801
WV03_20171206063645_10400100361F0900_17DEC06063645-P1BS-501953984010_01_P002_u08rf3031.tif,1155.922945022583,84.05,21685
WV03_20170924102306_10400100348BFC00_17SEP24102306-P1BS-501946354020_01_P002_u08rf3031.tif,2024.370488166809,83.78999999999999,21492
WV03_20171204110548_104001003675FA00_17DEC04110548-P1BS-501956507020_01_P005_u08rf3031.tif,1461.9098863601685,91.61,23712
WV03_20171213131703_1040010036439D00_17DEC13131703-P1BS-501954010060_01_P001_u08rf3031.tif,109.2768087387085,51.51,16503
WV03_20170914092242_1040010031D79000_17SEP14092242-P1BS-501946165020_01_P002_u08rf3031.tif,1089.3635444641113,51.36,18437
WV03_20171215072152_1040010036C3CB00_17DEC15072152-P1BS-501968314010_01_P002_u08rf3031.tif,1077.0584688186646,69.65,20166
WV03_20170924003930_104001003211A800_17SEP24003930-P1BS-501946169050_01_P001_u08rf3031.tif,1552.5690574645996,79.28999999999999,18366
WV03_20170907220759_1040010031027700_17SEP07220759-P1BS-501984203070_01_P005_u08rf3031.tif,1733.6058835983276,84.46000000000001,23585
WV03_20170914190751_1040010031B26C00_17SEP14190751-P1BS-501946163100_01_P003_u08rf3031.tif,1287.8951015472412,54.31,12086
WV03_20171212210948_1040010037A33300_17DEC12210948-P1BS-501954104050_01_P003_u08rf3031.tif,726.1312189102173,70.4,23377
WV03_20171221152737_1040010036742300_17DEC21152737-P1BS-501956508030_01_P009_u08rf3031.tif,1557.0765209197998,79.27,20795
WV03_20171008140048_1040010034D3E100_17OCT08140048-P1BS-501862244010_01_P004_u08rf3031.tif,1293.120262145996,75.94,24096
WV03_20171027140335_1040010034872700_17OCT27140335-P1BS-501920081070_01_P012_u08rf3031.tif,1527.5079545974731,80.19,21898
WV03_20171017113333_1040010032A81C00_17OCT17113333-P1BS-501861937020_01_P010_u08rf3031.tif,891.711591720581,34.28,9990
WV03_20170902222557_10400100310E2400_17SEP02222557-P1BS-501984206030_01_P003_u08rf3031.tif,1001.5119972229004,73.81,23112
WV03_20170922144145_1040010033AFD100_17SEP22144145-P1BS-501946342070_01_P004_u08rf3031.tif,966.7635259628296,70.94,21888
WV03_20171123143501_104001003620DA00_17NOV23143501-P1BS-501953987010_01_P001_u08rf3031.tif,983.9049606323242,67.29,20477
WV03_20171002154228_10400100348B3300_17OCT02154228-P1BS-501946354010_01_P001_u08rf3031.tif,1721.3561124801636,72.42,19653
WV03_20170613124034_104001002D9DA600_17JUN13124034-P1BS-501461471070_01_P007_u08rf3031.tif,609.6410264968872,77.36,21428
